material_id,material_description,common_id1,primary_material_weight_g,comment,invoice_paid_date,year
MAT-30735,Background Material,CID-0515,4816.87,legacy mapping,2024-04-12,2025
MAT-30736,Background Material,CID-0516,2408.64,,2026-07-12,2026
MAT-30737,Background Material,CID-0517,2852.01,,2026-10-07,2024
MAT-30738,Background Material,CID-0518,3613.9,,2025-11-27,2026
MAT-30739,Background Material,CID-0519,3714.44,legacy mapping,2024-03-15,2024
MAT-30740,Background Material,CID-0520,2497.73,legacy mapping,2024-11-14,2025
MAT-30741,Background Material,CID-0521,2603.94,,2025-03-21,2025
MAT-30742,Background Material,CID-0522,3194.94,,2024-04-24,2024
MAT-30743,Background Material,CID-0523,2101.46,,2026-07-07,2025
MAT-30744,Background Material,CID-0524,1049.61,,2026-10-01,2025
MAT-30745,Background Material,CID-0525,4069.08,,2025-05-17,2024
MAT-30746,Background Material,CID-0526,3496.89,confirmed 2025 review,2025-07-12,2025
MAT-30747,Background Material,CID-0527,4141.1,confirmed 2025 review,2026-06-04,2024
MAT-30748,Background Material,CID-0528,2294.66,legacy mapping,2024-09-20,2024
MAT-30749,Background Material,CID-0529,2714.27,confirmed 2025 review,2025-11-23,2026
MAT-30750,Background Material,CID-0530,2188.03,legacy mapping,2026-10-28,2024
MAT-30751,Background Material,CID-0531,4976.82,,2024-11-01,2026
MAT-30752,Background Material,CID-0532,4662.55,,2025-12-25,2026
MAT-30753,Background Material,CID-0533,4636.22,,2026-08-17,2026
MAT-30754,Background Material,CID-0534,4029.55,legacy mapping,2025-04-08,2025
MAT-30755,Background Material,CID-0535,2758.39,,2024-08-04,2025
MAT-30756,Background Material,CID-0536,4838.11,confirmed 2025 review,2025-11-23,2026
MAT-30757,Background Material,CID-0537,1979.65,legacy mapping,2024-09-10,2025
MAT-30758,Background Material,CID-0538,4398.16,legacy mapping,2025-07-22,2024
MAT-30759,Background Material,CID-0539,21.78,confirmed 2025 review,2024-01-01,2024
MAT-30760,Background Material,CID-0540,3952.76,legacy mapping,2025-03-19,2025
MAT-30761,Background Material,CID-0541,1209.91,confirmed 2025 review,2024-10-21,2025
MAT-30762,Background Material,CID-0542,4142.92,confirmed 2025 review,2024-11-13,2026
MAT-30763,Background Material,CID-0543,869.41,legacy mapping,2026-03-14,2024
MAT-30764,Background Material,CID-0544,498.79,,2026-02-21,2026
MAT-30765,Background Material,CID-0545,3921.62,legacy mapping,2026-03-11,2024
MAT-30766,Background Material,CID-0546,467.18,,2025-01-21,2026
MAT-30767,Background Material,CID-0547,766.09,,2026-07-01,2026
MAT-30768,Background Material,CID-0548,3671.11,confirmed 2025 review,2026-11-25,2025
MAT-30769,Background Material,CID-0549,933.59,,2025-04-18,2024
MAT-30770,Background Material,CID-0550,3631.84,confirmed 2025 review,2025-11-02,2025
MAT-30771,Background Material,CID-0551,415.73,,2026-01-21,2026
MAT-30772,Background Material,CID-0552,4334.83,,2025-10-04,2024
MAT-30773,Background Material,CID-0553,710.04,legacy mapping,2024-02-03,2025
MAT-30774,Background Material,CID-0554,4223.27,,2025-02-16,2024
MAT-30775,Background Material,CID-0500,2069.31,confirmed 2025 review,2026-02-07,2026
MAT-30776,Background Material,CID-0501,2100.12,legacy mapping,2026-08-26,2024
MAT-30777,Background Material,CID-0502,899.85,,2024-11-19,2026
MAT-30778,Background Material,CID-0503,3033.67,,2024-06-12,2025
MAT-30779,Background Material,CID-0504,4974.59,,2024-09-24,2025
MAT-30780,Background Material,CID-0505,4632.99,,2026-01-18,2024
MAT-30781,Background Material,CID-0506,2590.46,,2024-06-04,2024
MAT-30782,Background Material,CID-0507,148.46,,2024-02-24,2026
MAT-30783,Background Material,CID-0508,4699.3,legacy mapping,2025-08-07,2024
MAT-30784,Background Material,CID-0509,1743.42,legacy mapping,2025-12-26,2025
MAT-30785,Background Material,CID-0510,2180.87,confirmed 2025 review,2024-05-06,2024
MAT-30786,Background Material,CID-0511,3435.6,legacy mapping,2025-02-19,2026
MAT-30787,Background Material,CID-0512,1558.61,,2026-08-14,2025
MAT-30788,Background Material,CID-0513,2119.26,legacy mapping,2025-10-04,2026
MAT-30789,Background Material,CID-0514,1915.85,,2026-06-12,2026
MAT-30790,Background Material,CID-0515,4096.89,confirmed 2025 review,2024-01-17,2025
MAT-30791,Background Material,CID-0516,2934.76,legacy mapping,2026-11-17,2025
MAT-30792,Background Material,CID-0517,1992.14,,2024-06-14,2024
MAT-30793,Background Material,CID-0518,1789.36,,2024-11-12,2025
MAT-30794,Background Material,CID-0519,726.05,legacy mapping,2024-01-11,2026
MAT-30795,Background Material,CID-0520,55.49,legacy mapping,2024-08-19,2025
MAT-30796,Background Material,CID-0521,4493.82,,2025-05-20,2024
MAT-30797,Background Material,CID-0522,2636.78,,2026-05-23,2026
MAT-30798,Background Material,CID-0523,4731.41,,2026-11-14,2026
MAT-30799,Background Material,CID-0524,3781.25,legacy mapping,2025-04-07,2024
MAT-30800,Background Material,CID-0525,4013.82,confirmed 2025 review,2024-05-14,2024
MAT-30801,Background Material,CID-0526,621.34,,2026-06-19,2025
MAT-30802,Background Material,CID-0527,1182.87,,2025-01-21,2026
MAT-30803,Background Material,CID-0528,4939.79,confirmed 2025 review,2025-03-27,2025
MAT-30804,Background Material,CID-0529,186.0,,2025-11-01,2024
MAT-30805,Background Material,CID-0530,2350.0,confirmed 2025 review,2026-05-09,2025
MAT-30806,Background Material,CID-0531,3768.71,confirmed 2025 review,2024-09-25,2025
MAT-30807,Background Material,CID-0532,2469.6,,2025-05-23,2025
MAT-30808,Background Material,CID-0533,2467.19,,2025-10-04,2024
MAT-30809,Background Material,CID-0534,1120.85,,2024-02-11,2026
MAT-30810,Background Material,CID-0535,3621.54,,2024-02-07,2026
MAT-30811,Background Material,CID-0536,4511.48,legacy mapping,2026-01-23,2024
MAT-30812,Background Material,CID-0537,1299.18,,2024-01-10,2024
MAT-30813,Background Material,CID-0538,1319.37,confirmed 2025 review,2025-12-06,2024
MAT-30814,Background Material,CID-0539,2917.68,,2024-06-28,2024
MAT-30815,Background Material,CID-0540,3765.42,confirmed 2025 review,2026-08-22,2024
MAT-30816,Background Material,CID-0541,2609.3,,2026-08-22,2025
MAT-30817,Background Material,CID-0542,4881.77,legacy mapping,2026-08-08,2024
MAT-30818,Background Material,CID-0543,1319.8,legacy mapping,2026-02-12,2026
MAT-30819,Background Material,CID-0544,4177.87,,2026-11-24,2024
MAT-30820,Background Material,CID-0545,3475.13,,2025-01-07,2024
MAT-30821,Background Material,CID-0546,3352.82,confirmed 2025 review,2025-04-16,2024
MAT-30822,Background Material,CID-0547,1702.91,legacy mapping,2025-12-15,2026
MAT-30823,Background Material,CID-0548,770.84,,2024-04-12,2025
MAT-30824,Background Material,CID-0549,4875.35,,2025-04-03,2025
MAT-30825,Background Material,CID-0550,2116.05,legacy mapping,2026-11-04,2024
MAT-30826,Background Material,CID-0551,2305.31,,2026-02-08,2024
MAT-30827,Background Material,CID-0552,4470.6,,2025-01-16,2026
MAT-30828,Background Material,CID-0553,2654.9,legacy mapping,2025-02-18,2024
MAT-30829,Background Material,CID-0554,1772.78,,2024-07-17,2025
MAT-30830,Background Material,CID-0500,2540.13,,2025-05-12,2024
MAT-30831,Background Material,CID-0501,246.62,confirmed 2025 review,2026-07-07,2025
MAT-30832,Background Material,CID-0502,948.06,,2026-05-17,2026
MAT-30833,Background Material,CID-0503,2468.59,confirmed 2025 review,2024-11-02,2026
MAT-30834,Background Material,CID-0504,1245.47,,2024-02-02,2024
MAT-30835,Background Material,CID-0505,2876.58,,2024-09-04,2025
MAT-30836,Background Material,CID-0506,1133.1,confirmed 2025 review,2025-07-04,2024
MAT-30837,Background Material,CID-0507,3669.89,legacy mapping,2025-04-06,2024
MAT-30838,Background Material,CID-0508,1738.82,legacy mapping,2026-10-10,2026
MAT-30839,Background Material,CID-0509,16.53,,2026-12-20,2025
MAT-30840,Background Material,CID-0510,3695.71,,2024-06-22,2024
MAT-30841,Background Material,CID-0511,834.06,legacy mapping,2025-03-01,2026
MAT-30842,Background Material,CID-0512,2373.53,legacy mapping,2024-03-09,2024
MAT-30843,Background Material,CID-0513,854.45,,2026-06-16,2026
MAT-30844,Background Material,CID-0514,6.03,,2025-02-02,2024
MAT-30845,Background Material,CID-0515,2836.77,legacy mapping,2024-09-17,2024
MAT-30846,Background Material,CID-0516,3775.21,,2024-05-26,2026
MAT-30847,Background Material,CID-0517,1679.05,confirmed 2025 review,2026-06-18,2025
MAT-30848,Background Material,CID-0518,3317.38,legacy mapping,2025-08-01,2025
MAT-30849,Background Material,CID-0519,1506.37,legacy mapping,2026-11-28,2026
MAT-30850,Background Material,CID-0520,2422.29,legacy mapping,2026-09-24,2026
MAT-30851,Background Material,CID-0521,104.62,confirmed 2025 review,2024-11-05,2025
MAT-30852,Background Material,CID-0522,2489.66,,2026-12-23,2025
MAT-30853,Background Material,CID-0523,1797.74,,2024-07-21,2024
MAT-30854,Background Material,CID-0524,4827.3,confirmed 2025 review,2026-03-09,2026
MAT-30855,Background Material,CID-0525,1744.88,legacy mapping,2025-10-14,2025
MAT-30856,Background Material,CID-0526,1547.31,,2026-09-23,2025
MAT-30857,Background Material,CID-0527,4171.02,,2025-08-19,2025
MAT-30858,Background Material,CID-0528,1442.75,,2025-11-05,2025
MAT-30859,Background Material,CID-0529,3404.93,legacy mapping,2026-09-22,2024
MAT-30860,Background Material,CID-0530,1518.92,legacy mapping,2024-05-01,2025
MAT-30861,Background Material,CID-0531,205.72,legacy mapping,2026-02-02,2025
MAT-30862,Background Material,CID-0532,1529.8,confirmed 2025 review,2025-11-27,2024
MAT-30863,Background Material,CID-0533,250.46,,2025-05-26,2026
MAT-30864,Background Material,CID-0534,3326.96,,2024-12-09,2024
MAT-30865,Background Material,CID-0535,4979.58,,2025-10-03,2025
MAT-30866,Background Material,CID-0536,1095.07,confirmed 2025 review,2025-04-26,2026
MAT-30867,Background Material,CID-0537,3185.59,confirmed 2025 review,2025-02-09,2025
MAT-30868,Background Material,CID-0538,2985.6,,2026-07-22,2025
MAT-30869,Background Material,CID-0539,4022.1,,2026-04-09,2024
MAT-30870,Background Material,CID-0540,2082.15,,2025-05-03,2025
MAT-30871,Background Material,CID-0541,2833.76,confirmed 2025 review,2026-03-13,2025
MAT-30872,Background Material,CID-0542,481.12,confirmed 2025 review,2026-06-17,2026
MAT-30873,Background Material,CID-0543,3563.28,confirmed 2025 review,2025-07-15,2025
MAT-30874,Background Material,CID-0544,4807.27,confirmed 2025 review,2024-09-01,2025
MAT-30875,Background Material,CID-0545,443.06,,2026-05-26,2024
MAT-30876,Background Material,CID-0546,2902.03,legacy mapping,2024-10-18,2026
MAT-30877,Background Material,CID-0547,4389.15,,2025-03-13,2026
MAT-30878,Background Material,CID-0548,30.76,confirmed 2025 review,2024-02-02,2025
MAT-30879,Background Material,CID-0549,4149.64,,2025-10-04,2025
MAT-30880,Background Material,CID-0550,2827.65,legacy mapping,2024-02-24,2026
MAT-30881,Background Material,CID-0551,3372.39,,2026-04-17,2024
MAT-30882,Background Material,CID-0552,2810.68,confirmed 2025 review,2024-04-22,2026
MAT-30883,Background Material,CID-0553,4261.43,legacy mapping,2026-05-24,2024
MAT-30884,Background Material,CID-0554,4028.28,,2024-02-01,2024
MAT-30885,Background Material,CID-0500,3019.35,,2026-02-08,2024
MAT-30886,Background Material,CID-0501,518.93,,2026-08-13,2024
MAT-30887,Background Material,CID-0502,4630.3,legacy mapping,2025-08-06,2024
MAT-30888,Background Material,CID-0503,4208.76,legacy mapping,2026-11-15,2026
MAT-30889,Background Material,CID-0504,3086.18,confirmed 2025 review,2024-11-01,2024
MAT-30890,Background Material,CID-0505,709.29,,2024-09-24,2026
MAT-30891,Background Material,CID-0506,2733.86,confirmed 2025 review,2025-05-10,2026
MAT-30892,Background Material,CID-0507,501.0,confirmed 2025 review,2025-11-09,2025
MAT-30893,Background Material,CID-0508,1929.72,,2025-07-27,2025
MAT-30894,Background Material,CID-0509,741.68,legacy mapping,2025-02-19,2025
MAT-30895,Background Material,CID-0510,56.09,legacy mapping,2024-11-21,2026
MAT-30896,Background Material,CID-0511,3099.76,,2025-03-15,2026
MAT-30897,Background Material,CID-0512,2292.29,,2024-06-17,2026
MAT-30898,Background Material,CID-0513,1054.69,confirmed 2025 review,2026-02-06,2026
MAT-30899,Background Material,CID-0514,757.86,legacy mapping,2025-12-28,2024
MAT-30900,Background Material,CID-0515,1392.42,legacy mapping,2025-02-27,2026
MAT-30901,Background Material,CID-0516,2419.24,confirmed 2025 review,2026-11-06,2026
MAT-30902,Background Material,CID-0517,3542.79,legacy mapping,2024-12-11,2026
MAT-30903,Background Material,CID-0518,4776.02,legacy mapping,2026-10-27,2025
MAT-30904,Background Material,CID-0519,338.78,,2026-03-08,2024
MAT-30905,Background Material,CID-0520,3326.64,confirmed 2025 review,2026-08-11,2024
MAT-30906,Background Material,CID-0521,4906.66,,2024-03-24,2025
MAT-30907,Background Material,CID-0522,3779.31,confirmed 2025 review,2024-01-20,2025
MAT-30908,Background Material,CID-0523,573.25,,2025-06-20,2026
MAT-30909,Background Material,CID-0524,4203.56,,2025-02-23,2025
MAT-30910,Background Material,CID-0525,1888.77,,2024-05-16,2025
MAT-30911,Background Material,CID-0526,3394.57,,2024-12-06,2025
MAT-30912,Background Material,CID-0527,4069.37,,2024-10-01,2026
MAT-30913,Background Material,CID-0528,4799.2,,2024-01-26,2024
MAT-30914,Background Material,CID-0529,4466.56,legacy mapping,2025-10-18,2024
MAT-30915,Background Material,CID-0530,1704.22,confirmed 2025 review,2024-04-19,2025
MAT-30916,Background Material,CID-0531,2504.75,legacy mapping,2026-09-28,2024
MAT-30917,Background Material,CID-0532,4008.18,confirmed 2025 review,2025-11-13,2024
MAT-30918,Background Material,CID-0533,2846.19,,2026-05-04,2024
MAT-30919,Background Material,CID-0534,2494.06,,2026-09-11,2024
MAT-30920,Background Material,CID-0535,1120.88,legacy mapping,2025-07-23,2025
MAT-30921,Background Material,CID-0536,340.7,,2025-02-18,2026
MAT-30922,Background Material,CID-0537,1207.75,legacy mapping,2025-10-02,2026
MAT-30923,Background Material,CID-0538,3487.89,,2026-08-09,2026
MAT-30924,Background Material,CID-0539,150.86,legacy mapping,2025-05-07,2025
MAT-30925,Background Material,CID-0540,4440.25,,2024-04-18,2026
MAT-30926,Background Material,CID-0541,1648.72,,2024-08-03,2026
MAT-30927,Background Material,CID-0542,4521.72,,2025-02-14,2026
MAT-30928,Background Material,CID-0543,3696.71,,2026-08-05,2025
MAT-30929,Background Material,CID-0544,3616.93,,2024-08-17,2024
MAT-30930,Background Material,CID-0545,3252.03,confirmed 2025 review,2025-05-26,2024
MAT-30931,Background Material,CID-0546,108.19,,2024-04-18,2026
MAT-30932,Background Material,CID-0547,4301.61,,2026-08-02,2025
MAT-30933,Background Material,CID-0548,3828.64,,2025-12-14,2026
MAT-30934,Background Material,CID-0549,689.71,confirmed 2025 review,2024-10-12,2025
MAT-30935,Background Material,CID-0550,969.03,confirmed 2025 review,2024-04-08,2024
MAT-30936,Background Material,CID-0551,2943.5,,2025-12-25,2026
MAT-30937,Background Material,CID-0552,2840.68,,2026-04-27,2024
MAT-30938,Background Material,CID-0553,383.98,,2025-03-10,2024
MAT-30939,Background Material,CID-0554,1571.32,,2025-03-20,2025
MAT-30940,Background Material,CID-0500,2394.03,,2026-02-03,2025
MAT-30941,Background Material,CID-0501,4691.91,,2025-12-24,2025
MAT-30942,Background Material,CID-0502,4488.3,,2025-12-10,2025
MAT-30943,Background Material,CID-0503,3901.26,legacy mapping,2026-04-17,2025
MAT-30944,Background Material,CID-0504,1594.98,,2024-06-14,2026
MAT-30945,Background Material,CID-0505,4752.87,confirmed 2025 review,2025-02-07,2024
MAT-30946,Background Material,CID-0506,4207.29,,2025-12-18,2024
MAT-30947,Background Material,CID-0507,614.62,,2024-04-23,2025
MAT-30948,Background Material,CID-0508,3249.89,confirmed 2025 review,2024-01-16,2024
MAT-30949,Background Material,CID-0509,1352.22,confirmed 2025 review,2025-02-02,2025
MAT-30950,Background Material,CID-0510,4273.02,confirmed 2025 review,2025-01-28,2025
MAT-30951,Background Material,CID-0511,1923.93,,2024-04-13,2024
MAT-30952,Background Material,CID-0512,3299.97,,2026-05-02,2026
MAT-30953,Background Material,CID-0513,3815.22,,2026-06-27,2025
MAT-30954,Background Material,CID-0514,4051.41,,2024-06-24,2026
MAT-30955,Background Material,CID-0515,2170.95,confirmed 2025 review,2026-12-25,2024
MAT-30956,Background Material,CID-0516,4037.18,confirmed 2025 review,2026-11-10,2026
MAT-30957,Background Material,CID-0517,2318.05,legacy mapping,2024-07-15,2026
MAT-30958,Background Material,CID-0518,4963.07,,2024-01-09,2026
MAT-30959,Background Material,CID-0519,4754.89,,2024-09-10,2025
MAT-30960,Background Material,CID-0520,2855.84,,2026-05-12,2025
MAT-30961,Background Material,CID-0521,3296.49,,2024-05-19,2026
MAT-30962,Background Material,CID-0522,1605.63,legacy mapping,2024-08-15,2024
MAT-30963,Background Material,CID-0523,2200.11,confirmed 2025 review,2024-06-16,2026
MAT-30964,Background Material,CID-0524,4221.78,,2025-01-19,2024
MAT-30965,Background Material,CID-0525,1382.95,legacy mapping,2024-08-06,2025
MAT-30966,Background Material,CID-0526,3830.12,legacy mapping,2025-08-05,2024
MAT-30967,Background Material,CID-0527,3152.06,,2026-11-02,2024
MAT-30968,Background Material,CID-0528,573.12,,2024-11-17,2025
MAT-30969,Background Material,CID-0529,2899.87,,2026-12-08,2024
MAT-30970,Background Material,CID-0530,4758.57,legacy mapping,2025-01-22,2025
MAT-30971,Background Material,CID-0531,2702.67,,2026-04-12,2024
MAT-30972,Background Material,CID-0532,388.32,confirmed 2025 review,2024-09-03,2024
MAT-30973,Background Material,CID-0533,1021.01,legacy mapping,2026-07-03,2026
MAT-30974,Background Material,CID-0534,2132.95,legacy mapping,2024-01-11,2026
MAT-30975,Background Material,CID-0535,3941.03,legacy mapping,2025-11-12,2025
MAT-30976,Background Material,CID-0536,4712.46,legacy mapping,2026-01-06,2025
MAT-30977,Background Material,CID-0537,224.01,,2026-01-04,2026
MAT-30978,Background Material,CID-0538,1058.19,legacy mapping,2026-12-25,2026
MAT-30979,Background Material,CID-0539,2541.4,legacy mapping,2024-07-27,2026
MAT-30980,Background Material,CID-0540,163.97,,2025-11-03,2024
MAT-30981,Background Material,CID-0541,4793.17,,2026-09-19,2026
MAT-30982,Background Material,CID-0542,2741.62,confirmed 2025 review,2026-12-04,2026
MAT-30983,Background Material,CID-0543,3991.23,confirmed 2025 review,2026-09-17,2025
MAT-30984,Background Material,CID-0544,1585.38,,2026-05-08,2025
MAT-30985,Background Material,CID-0545,1216.12,legacy mapping,2024-08-11,2026
MAT-30986,Background Material,CID-0546,4862.01,,2025-12-14,2025
